Time,Open,Close,High,Low,Amount,Volume
2022-04-13 19:00:00,41364.8,41053.2,41604.7,41002.2,529.27033694,21839140.581421843
2022-04-13 20:00:00,41053.2,41244.8,41321.4,40995.1,284.41367414,11708400.719918582
2022-04-13 21:00:00,41244.8,41215.7,41334.7,41075.7,204.34866611,8416837.550629549
2022-04-13 22:00:00,41215.7,41276.4,41415.3,41151.2,281.72683539,11625755.230015971
2022-04-13 23:00:00,41276.5,41143.5,41336.4,41074.4,296.67806805,12213329.572753898
2022-04-14 00:00:00,41143.5,41190.2,41272.6,41058,232.59608975,9575547.531556007
2022-04-14 01:00:00,41193.5,41459.4,41485,41174.1,319.52641392,13210638.730060432
2022-04-14 02:00:00,41459.4,41420.6,41476.7,41345.6,249.52050662,10332047.036430873
2022-04-14 03:00:00,41420.6,41315,41449.8,41270.1,222.40357282,9190096.609373382
2022-04-14 04:00:00,41315,41294.6,41407,41241.4,247.36787029,10224059.849509374
2022-04-14 05:00:00,41294.6,41312.9,41355.4,41245.7,143.87350916,5941666.55694079
2022-04-14 06:00:00,41313,41194.7,41341,41157.9,223.97869613,9232117.686273403
2022-04-14 07:00:00,41194.6,41273.2,41354.5,41153.5,235.39608076,9705283.868304276
2022-04-14 08:00:00,41271.3,41170.9,41326.8,41165,260.0681309,10727211.443678879
2022-04-14 09:00:00,41171,41182.9,41212.4,40982,574.83864426,23616855.478234906
2022-04-14 10:00:00,41182.9,40942.3,41227.5,40942.3,367.22201136,15094883.7895534
2022-04-14 11:00:00,40942.3,40915.3,41077,40854,447.28368788,18327882.284034641
2022-04-14 12:00:00,40915.3,41145.1,41189.1,40866.8,531.01795377,21791949.180452193
2022-04-14 13:00:00,41145.1,40605.5,41300,40522.1,1273.3281913,52067573.477802491
2022-04-14 14:00:00,40604.4,40428.8,40663.9,40306.1,1096.15210786,44348775.964434549
2022-04-14 15:00:00,40428.2,39973.3,40486.1,39924.7,841.65800706,33826818.216797774
2022-04-14 16:00:00,39973.2,39948.5,40057.2,39766.3,510.37667056,20374321.289757703
2022-04-14 17:00:00,39948.5,39982.2,40060,39838.3,259.34400379,10354464.079470117
2022-04-14 18:00:00,39982.3,39658.9,40021,39639,303.06352439,12074840.650686501
2022-04-14 19:00:00,39658.9,39777.4,39847.6,39600,373.46229425,14827918.26628113
2022-04-14 20:00:00,39777.4,39907.6,39910,39660.4,314.514798,12510484.245129567
2022-04-14 21:00:00,39907.6,39968.5,39989,39867.3,128.47296538,5128019.552840492
2022-04-14 22:00:00,39968.6,39847.4,40018.3,39810.6,323.00927431,12898517.813720448
2022-04-14 23:00:00,39847.5,39939.1,39942.5,39824.9,124.4402642,4964524.816813321
2022-04-15 00:00:00,39939.1,39850.3,40195,39769.8,465.66552193,18596697.210086272
2022-04-15 01:00:00,39850.3,39938.4,39980,39828.5,192.97209166,7702554.3250925
2022-04-15 02:00:00,39938.5,40019.4,40066,39902.8,258.89016664,10356747.756353138
2022-04-15 03:00:00,40019.4,40196.3,40207.9,40001.3,434.07354034,17419668.680737531
2022-04-15 04:00:00,40196.4,40098.6,40272,40053.1,219.32029255,8809417.162764874
2022-04-15 05:00:00,40098.7,40137.1,40220.2,40076,230.27318675,9248543.824222066
2022-04-15 06:00:00,40137.1,40043.8,40172.6,39969.2,250.02759382,10022539.153902234
2022-04-15 07:00:00,40043.8,40243.2,40445.9,39951.1,481.77202166,19360404.217609914
2022-04-15 08:00:00,40243.2,40161.7,40398,40094.2,428.24224672,17221266.289175017
2022-04-15 09:00:00,40161.7,40115.7,40195,40044.4,219.89535135,8825641.375221798
2022-04-15 10:00:00,40115.7,40270.6,40401,40088,262.0984794,10541252.24371502
2022-04-15 11:00:00,40270.6,40221,40365,40117,248.79311048,10009810.210602534
2022-04-15 12:00:00,40221,40157.6,40263.4,40121.3,173.27160445,6964986.502718652
2022-04-15 13:00:00,40158.9,40036.8,40234.3,40007.9,270.28267918,10845337.827686149
2022-04-15 14:00:00,40036.9,40442,40851.4,39788.7,705.62738133,28441610.318984265
2022-04-15 15:00:00,40442,40418.9,40570.8,40350,462.59681881,18717638.421713913
2022-04-15 16:00:00,40418.9,40384.2,40454.9,40239.5,339.85557356,13705171.122751805
2022-04-15 17:00:00,40384.2,40437,40644.7,40364,315.59354584,12779334.022676467
2022-04-15 18:00:00,40437,40390,40469.9,40359.4,211.2470558,8537836.595106306
2022-04-15 19:00:00,40390.1,40306.6,40401.2,40283.2,250.37906169,10095624.626232803
2022-04-15 20:00:00,40306.6,40406.8,40413.4,40275.2,253.56097376,10225508.541924919
2022-04-15 21:00:00,40406.8,40430.8,40462.7,40369.7,81.14948909,3279823.485498789
2022-04-15 22:00:00,40430.7,40463.9,40498.9,40347.1,142.31574708,5753001.656456946
2022-04-15 23:00:00,40464,40546.8,40599.8,40414.2,151.23527032,6127777.215404131
2022-04-16 00:00:00,40546.9,40562.3,40573.7,40465.7,173.92921564,7047432.207728904
2022-04-16 01:00:00,40562.3,40579.6,40699,40523.7,181.43506489,7364718.785497771
2022-04-16 02:00:00,40579.7,40527.3,40599.6,40506.5,106.64266387,4325157.455863561
2022-04-16 03:00:00,40526.2,40433,40526.2,40412.2,152.97438982,6189036.948650186
2022-04-16 04:00:00,40433.1,40530.8,40556.3,40412,125.48776438,5080278.931358322
2022-04-16 05:00:00,40530.9,40451.5,40536.6,40383.2,104.39721806,4223769.110749751
2022-04-16 06:00:00,40451.5,40415.3,40451.5,40370.7,98.79341748,3991969.905604125
2022-04-16 07:00:00,40415.4,40397.1,40444.7,40361,109.55924166,4426321.514772014
2022-04-16 08:00:00,40397,40362.5,40447.8,40332.3,217.26769278,8771983.17900199
2022-04-16 09:00:00,40362.5,40332,40409.2,40279.9,155.82246598,6287646.903530568
2022-04-16 10:00:00,40332.1,40410.7,40489.6,40311.8,147.81430064,5970758.91449743
2022-04-16 11:00:00,40410.8,40414.9,40494.7,40390,168.82908784,6825839.062554994
2022-04-16 12:00:00,40414.8,40449.6,40471.8,40340,230.66252364,9321867.667598418
2022-04-16 13:00:00,40449.6,40439.7,40466.7,40381.4,124.76682642,5043632.786650004
2022-04-16 14:00:00,40439.8,40497,40501,40400.8,235.12699367,9514872.412829622
2022-04-16 15:00:00,40497,40053.9,40578.9,39989.6,630.83158388,25391020.245004595
2022-04-16 16:00:00,40054,40195.9,40221.9,40000.1,258.42954812,10371621.927883943
2022-04-16 17:00:00,40196,40151.9,40225.9,40101,136.70146153,5490502.86559824
2022-04-16 18:00:00,40151.9,40179.9,40196.8,40104.1,103.14535352,4141618.742659501
2022-04-16 19:00:00,40179.9,40209.8,40250.7,40164.6,138.67543422,5575906.693315085
2022-04-16 20:00:00,40209.9,40276.2,40382.5,40186.4,198.56620015,7995760.61404948
2022-04-16 21:00:00,40275,40492.3,40608,40275,167.7558439,6779502.933469804
2022-04-16 22:00:00,40492.3,40404.7,40695,40399,261.15402262,10594781.875722439
2022-04-16 23:00:00,40404.7,40376.6,40500,40371.6,210.00692622,8491282.647275175
2022-04-17 00:00:00,40376.6,40377.8,40410.8,40312.1,165.52352649,6683191.631361099
2022-04-17 01:00:00,40377.9,40395.2,40427.5,40328.5,69.68662732,2813936.002068776
2022-04-17 02:00:00,40395.2,40175.3,40395.3,40128.4,170.02684458,6841668.72941917
2022-04-17 03:00:00,40173.3,40234.9,40289.9,40131.7,101.26868272,4073184.161054936
2022-04-17 04:00:00,40234.5,40281.5,40336.1,40229.3,85.46233062,3443820.357032052
2022-04-17 05:00:00,40281.5,40365.8,40426,40252.5,108.68296757,4383302.036770024
2022-04-17 06:00:00,40364.1,40326,40389.8,40316,85.38171204,3444840.36543602
2022-04-17 07:00:00,40326.1,40289.4,40358.3,40233.2,77.11303005,3106682.271655935
2022-04-17 08:00:00,40289.5,40396,40419.9,40280.8,123.84487986,4999211.659310932
2022-04-17 09:00:00,40396,40415.6,40522,40395.9,149.61590545,6053025.100193189
2022-04-17 10:00:00,40415.7,40413.9,40460.9,40375.4,65.85793046,2661977.948636121
2022-04-17 11:00:00,40413.9,40466,40478,40362.5,96.58928417,3903932.232589302
2022-04-17 12:00:00,40466.1,40425.3,40489.1,40374.7,100.25982979,4053610.813451408
2022-04-17 13:00:00,40425.4,40313.1,40599.1,40251.6,503.8416413,20403426.139676003
2022-04-17 14:00:00,40305,40363.1,40429.2,40200.2,193.53726155,7806895.800483884
2022-04-17 15:00:00,40363.1,40451.9,40489,40328.5,137.5225719,5556224.994239428
2022-04-17 16:00:00,40451.9,40206,40480.5,40150,277.02641094,11182506.574787388
2022-04-17 17:00:00,40206.1,40110.7,40275.3,40047.9,259.54609719,10426856.436434049
2022-04-17 18:00:00,40110.7,40120.9,40155.2,39818.2,450.71527627,18037600.604995817
2022-04-17 19:00:00,40120.9,40372.6,40444.9,40092,260.66611019,10496145.300932907
2022-04-17 20:00:00,40372.7,40256.8,40447.2,40244.4,198.74190521,8020459.314630463
2022-04-17 21:00:00,40256.9,40207.6,40277.7,40122.3,217.18440343,8730868.232986371
2022-04-17 22:00:00,40207.7,39996.7,40335.3,39940,677.0925636,27195349.970489379
2022-04-17 23:00:00,39996.7,39676.2,39999.4,39546.1,842.57564291,33505648.453153476
2022-04-18 00:00:00,39676.3,39732.7,39768.6,39577.2,347.46780925,13794945.635810274
2022-04-18 01:00:00,39732.8,39747.7,39831.9,39670.8,223.10994132,8868755.549590032
2022-04-18 02:00:00,39747.7,39798.3,39834.9,39720.4,133.68227957,5318127.942196153
2022-04-18 03:00:00,39798.2,39814.9,39898,39748,109.82297628,4373526.018167126
2022-04-18 04:00:00,39815,38811.3,39849.2,38682,984.99090864,38482623.42421251
2022-04-18 05:00:00,38811.4,38922.2,38984.6,38534.1,547.31410875,21248730.16758157
2022-04-18 06:00:00,38922.3,38980.4,39070.1,38884.5,200.06852294,7799874.529781113
2022-04-18 07:00:00,38980.4,38915.5,39074.3,38782.9,281.06228672,10945020.763814149
2022-04-18 08:00:00,38915.5,38874.5,39063.7,38853.7,176.22651928,6868412.889072292
2022-04-18 09:00:00,38874.6,38976.1,38988.9,38803,125.8301315,4896575.44173884
2022-04-18 10:00:00,38976.1,38924,39149.9,38921,172.06835449,6713903.983833097
2022-04-18 11:00:00,38924.1,38996.4,39106.9,38924,144.51414207,5639987.084439785
2022-04-18 12:00:00,38996.4,39402.6,39485,38996.3,348.34116237,13674067.876166888
2022-04-18 13:00:00,39400.6,39321.3,39592.9,39232,469.87205651,18516863.628781244
2022-04-18 14:00:00,39321.4,39341.9,39572.9,39300.6,434.36387398,17123137.753816447
2022-04-18 15:00:00,39342,39245.1,39373.9,39111.9,473.90508605,18590153.512270092
2022-04-18 16:00:00,39245.1,39468,39625,39037.2,423.21906471,16644946.971172166
2022-04-18 17:00:00,39468,40214.6,40360.2,39468,852.98856576,34115957.558799397
2022-04-18 18:00:00,40209,40655.6,41080,40209,931.93862369,37900176.979373943
2022-04-18 19:00:00,40654,40689.6,40753.9,40422.6,419.15601428,17006258.550419661
2022-04-18 20:00:00,40693.8,40661.4,40920,40639,304.67044358,12414344.840608128
2022-04-18 21:00:00,40661.5,40800,41090.4,40661.4,330.81746914,13521878.66241049
2022-04-18 22:00:00,40800,40920.1,40932.2,40703.4,502.88109962,20526952.235811904
2022-04-18 23:00:00,40917.6,40799.4,40967.8,40724,447.13763468,18252610.64850109
2022-04-19 00:00:00,40799.5,40876.5,41278.9,40793.4,619.43609453,25384042.425327138
2022-04-19 01:00:00,40876.5,40745.9,40928.4,40703.8,240.28344905,9813357.047542359
2022-04-19 02:00:00,40745.9,40609.7,40762.7,40599.3,273.09736854,11113649.576124044
2022-04-19 03:00:00,40609.7,40693.7,40786.4,40609.7,270.17165087,11000798.974322516
2022-04-19 04:00:00,40693.7,40866.1,40884.4,40658.5,164.52482811,6705814.735887604
2022-04-19 05:00:00,40866.2,40668.4,40881.6,40655.9,212.68067711,8669012.599196209
2022-04-19 06:00:00,40668.3,40708.5,40800,40666.4,161.43591763,6575150.580600952
2022-04-19 07:00:00,40708.6,40688.6,40748.1,40572.1,224.95179111,9151258.000283543
2022-04-19 08:00:00,40688.7,40727.8,40853,40665.3,197.77596539,8061485.293060736
2022-04-19 09:00:00,40731.6,40667.1,40772.6,40580,251.60874617,10231961.510469347
2022-04-19 10:00:00,40667.1,40798.5,40826.2,40631.8,222.15060412,9047995.984133032
2022-04-19 11:00:00,40800.9,40691.4,41020,40671,302.00675844,12327039.117979348
2022-04-19 12:00:00,40682.4,40969.6,41102.2,40664.1,548.80800763,22457250.055556784
2022-04-19 13:00:00,40971.1,41467.1,41492.2,40840.6,795.99565243,32753512.508003907
2022-04-19 14:00:00,41467.1,41570,41694,41386.6,774.47528716,32183060.389437394
2022-04-19 15:00:00,41570,41454,41762.3,41380.2,587.9501367,24426081.097986438
2022-04-19 16:00:00,41452.8,41341,41540,41237,330.7109792,13688885.216482335
2022-04-19 17:00:00,41341.1,41344.7,41369,41162,292.69332739,12083231.317270681
2022-04-19 18:00:00,41344.8,41396.5,41504.1,41310.2,202.83607137,8396019.193541515
2022-04-19 19:00:00,41396.6,41423.8,41548,41365.2,228.18823659,9459173.467966268
2022-04-19 20:00:00,41418,41289.6,41418,41216.1,282.89356936,11684839.745787792
2022-04-19 21:00:00,41289.7,41318.5,41383.3,41260,86.47286171,3572034.976561741
2022-04-19 22:00:00,41318.4,41391.3,41462.3,41270.2,293.94640707,12162789.451418693
2022-04-19 23:00:00,41391.4,41490.1,41539,41391.4,270.18009232,11202826.08079732
2022-04-20 00:00:00,41490.1,41295.6,41538.9,41255,302.59459637,12529680.95688852
2022-04-20 01:00:00,41295.7,41349.9,41391,41232.4,173.43799113,7165516.754208718
2022-04-20 02:00:00,41349.9,41370.7,41400,41315,166.02642348,6865422.507969626
2022-04-20 03:00:00,41370.7,41390.7,41398.8,41297,181.89845055,7524694.821869723
2022-04-20 04:00:00,41390.8,41335.9,41403.6,41263.3,215.77301517,8918288.18453438
2022-04-20 05:00:00,41336.8,41446.3,41447.9,41287.5,309.97229497,12827562.460351442
2022-04-20 06:00:00,41446.4,41473.1,41473.1,41385.4,253.83347892,10514618.787432853
2022-04-20 07:00:00,41473.6,41337.4,41624.4,41290,521.34380221,21588635.356347924
2022-04-20 08:00:00,41337.4,41480.5,41523.3,41299,327.62829644,13567209.829114372
2022-04-20 09:00:00,41480.5,41536.4,41709.1,41453.8,492.88674257,20480618.196915599
2022-04-20 10:00:00,41536.4,41818.3,41896.5,41447.8,675.49436395,28184345.668296087
2022-04-20 11:00:00,41818.3,42092.3,42218.9,41708.1,964.70155492,40497953.010590974
2022-04-20 12:00:00,42092.3,42109.1,42183,41942,670.99342963,28235743.078472538
2022-04-20 13:00:00,42109.1,41595.9,42117.8,41267,1249.36149708,52227578.254716003
2022-04-20 14:00:00,41595.8,41548.1,41750,41521,916.64153161,38149581.775404769
2022-04-20 15:00:00,41548,41257.3,41559.9,41048,1147.50441913,47331739.261055058
2022-04-20 16:00:00,41257.2,41377.6,41418.3,41034.6,750.95271937,30962700.142687596
2022-04-20 17:00:00,41377.7,41369.7,41450,41286.1,409.89663735,16951691.78520464
2022-04-20 18:00:00,41369.6,40958.1,41369.6,40873.2,800.72837305,32900670.098322141
2022-04-20 19:00:00,40958,41195.3,41272,40934.1,605.68641467,24914396.178387002
2022-04-20 20:00:00,41196.4,41416.7,41436,41136,509.04440284,21007086.229269915
2022-04-20 21:00:00,41416.7,41500.6,41650.6,41370.1,389.08586281,16134702.134642297
2022-04-20 22:00:00,41500.6,41468.2,41613.7,41433.6,380.8561009,15810155.474527066
2022-04-20 23:00:00,41468.2,41349.7,41485.8,41278.6,323.8237127,13399749.34510884
2022-04-21 00:00:00,41349.8,41526,41573.9,41313.7,367.2141299,15224234.460360712
2022-04-21 01:00:00,41526.1,41675.6,41768,41471.1,315.40955178,13132947.741534373
2022-04-21 02:00:00,41675.7,41622.4,41726.7,41567.1,217.43043933,9055785.051995524
2022-04-21 03:00:00,41622.5,41697.5,41714.1,41552,277.72021844,11562713.457429849
2022-04-21 04:00:00,41697.6,41617.2,41757.5,41533,306.52141427,12761181.759644023
2022-04-21 05:00:00,41617.2,41467.4,41706,41373,374.90991616,15578868.460605207
2022-04-21 06:00:00,41467.4,41522.8,41598.4,41418.1,298.48311347,12389072.294612119
2022-04-21 07:00:00,41522.9,41851.5,41940.9,41454.9,438.06083755,18257448.34644802
2022-04-21 08:00:00,41853.3,41924.4,42045.4,41747.5,641.17561023,26859182.692939032
2022-04-21 09:00:00,41924.5,41799.7,41969.6,41745,376.56056414,15759815.181600685
2022-04-21 10:00:00,41799.1,42255.4,42482,41778.4,950.6349523,40129539.651343377
2022-04-21 11:00:00,42255.4,42439.4,42684.8,42240.7,723.16288399,30698855.822546607
2022-04-21 12:00:00,42439.3,42667.9,42771.7,42344.5,948.64420207,40389024.611280381
2022-04-21 13:00:00,42667.9,42682.4,43020,42609,1384.43646053,59236098.611510198
2022-04-21 14:00:00,42685.2,42504.6,42700.8,42428,770.31853577,32796208.998138538
2022-04-21 15:00:00,42504.6,42134.5,42568.6,42117.4,873.55200017,36996341.738496969
2022-04-21 16:00:00,42134.5,41815.6,42179.7,41815.5,853.7613958,35852014.607180726
2022-04-21 17:00:00,41815.5,41550,41928,41487.8,1081.44362638,45103521.325212648
2022-04-21 18:00:00,41550,41472.2,41674.8,41398.4,899.19015013,37329699.028028595
2022-04-21 19:00:00,41468,41216.9,41553.3,41216.9,824.5607636,34126514.900513943
2022-04-21 20:00:00,41216.9,40607.8,41325.7,40543,890.56299264,36469239.104611176
2022-04-21 21:00:00,40616.5,40726.2,40845.7,40566.3,317.71507156,12942971.219348452
2022-04-21 22:00:00,40726.3,40413.4,40805.7,39500,1054.23315076,42529808.350524771
2022-04-21 23:00:00,40413.3,40470.6,40584,40320.2,657.69618161,26593637.610937873
2022-04-22 00:00:00,40470.6,40434.3,40663.5,40236.2,821.54080458,33219909.729433125
2022-04-22 01:00:00,40434.4,40504.1,40567.8,40317.9,696.69132434,28170243.188818607
2022-04-22 02:00:00,40504.1,40482.8,40633.9,40420,566.6359539,22974705.5853197
2022-04-22 03:00:00,40482.9,40500.8,40620.5,40445,329.17435313,13337605.273809953
2022-04-22 04:00:00,40500.8,40631.7,40634.8,40463.6,299.32892883,12146434.996513804
2022-04-22 05:00:00,40631.8,40670.1,40725.9,40593.7,464.64668312,18896526.695764937
2022-04-22 06:00:00,40670.1,40675.9,40789.4,40622.2,329.6814197,13417756.794942634
2022-04-22 07:00:00,40675.9,40704.2,40790,40294.1,1103.27124081,44737444.20773671
2022-04-22 08:00:00,40704.3,40399.6,40781.3,40355,691.8812974,28049868.316820046
2022-04-22 09:00:00,40399.7,40296,40473.6,40204,626.82239323,25305591.535276795
2022-04-22 10:00:00,40294.5,40460.5,40495.8,40142.6,597.7776125,24121958.970906954
2022-04-22 11:00:00,40460.5,40585.9,40592.5,40428.4,452.45137682,18336483.513450015
2022-04-22 12:00:00,40585.8,40401.2,40618.8,40365.1,497.52741854,20145821.958466545
2022-04-22 13:00:00,40401.3,40249.8,40626.2,40036.9,1345.35278514,54248486.441932776
2022-04-22 14:00:00,40249.8,39873.4,40451.7,39806.8,1057.47372601,42362312.222037995
2022-04-22 15:00:00,39873.5,39435.8,40005,39295.7,936.00527862,37138284.133347308
2022-04-22 16:00:00,39435.8,39386,39550,39184,578.77816324,22806266.913879656
2022-04-22 17:00:00,39386.1,39342.9,39532.8,39300.9,403.62425832,15914018.510371692
2022-04-22 18:00:00,39341.2,39523.7,39658.2,39210.3,519.96947958,20501877.660388917
2022-04-22 19:00:00,39524.3,39508,39789,39421.3,554.94834055,21976734.543801132
2022-04-22 20:00:00,39507.7,39625.3,39625.4,39399.9,317.41960198,12542961.883596077
2022-04-22 21:00:00,39625.4,39613.1,39693.9,39537.3,142.8732646,5659703.790605764
2022-04-22 22:00:00,39613.2,39708.1,39746.4,39432.6,323.49527425,12827794.212995254
2022-04-22 23:00:00,39708.2,39708.3,39818.4,39650,320.15255638,12716645.947420643
2022-04-23 00:00:00,39708.3,39571.8,39869.3,39558,417.41499514,16574912.382610218
2022-04-23 01:00:00,39571.8,39607.4,39696.9,39571.1,208.70338163,8267054.793213102
2022-04-23 02:00:00,39607.4,39494.3,39608.5,39432,219.68778874,8681121.095942307
2022-04-23 03:00:00,39494.3,39462.3,39549.2,39409.1,188.31625331,7433667.753323036
2022-04-23 04:00:00,39462.3,39530.1,39560.6,39280.7,368.30110106,14522783.602154431
2022-04-23 05:00:00,39530.2,39572.9,39626.4,39510.1,199.60621977,7898795.049530544
2022-04-23 06:00:00,39573,39589.7,39676.4,39549.6,170.66580644,6759335.51431407
2022-04-23 07:00:00,39589.7,39602.1,39650,39554.2,139.37272851,5519596.642304424
2022-04-23 08:00:00,39602.2,39633.1,39687.6,39539.1,154.39257235,6116131.009667198
2022-04-23 09:00:00,39633.1,39516.6,39653.3,39501.1,177.25392526,7011872.320297189
2022-04-23 10:00:00,39516.7,39593.9,39656.6,39516.6,166.65341263,6596799.204797942
2022-04-23 11:00:00,39593.9,39604.4,39684,39585.2,151.64757357,6010452.144846508
2022-04-23 12:00:00,39604.4,39688.6,39780,39533.2,325.90100715,12923960.690118875
2022-04-23 13:00:00,39688.7,39704.3,39788.9,39644.2,198.88890978,7900256.691831796
2022-04-23 14:00:00,39704.4,39716.3,39759,39645.6,147.32671266,5849208.130445106
2022-04-23 15:00:00,39716.3,39795,39821.2,39670,194.71627999,7740004.087162596
2022-04-23 16:00:00,39794.9,39834.4,39982,39719.4,313.01834957,12487042.222602555
2022-04-23 17:00:00,39834.3,39812.1,39834.4,39704.3,233.99895454,9307386.353867869
2022-04-23 18:00:00,39812.2,39680.3,39840.6,39653,185.46298764,7375055.964714333
2022-04-23 19:00:00,39680.4,39757.4,39774,39662.2,139.93578247,5557624.839110361
2022-04-23 20:00:00,39757.4,39796.4,39825.2,39757.3,89.81485294,3573734.168407906
2022-04-23 21:00:00,39798.4,39901.1,39954.1,39779.3,108.77958284,4334519.55332796
2022-04-23 22:00:00,39897.4,39807.8,39924.3,39780.1,141.03029567,5621515.645733773
2022-04-23 23:00:00,39807.9,39439,39812.3,39325,424.41759586,16785284.281235966
2022-04-24 00:00:00,39439,39560.3,39655,39414.8,252.06745633,9969483.189495859
2022-04-24 01:00:00,39560.4,39475.3,39637.6,39473,159.40529574,6307725.128644638
2022-04-24 02:00:00,39475.3,39548,39610.3,39421.6,148.6100787,5876967.676218857
2022-04-24 03:00:00,39547.9,39781.7,39824.5,39517.8,216.40195039,8595060.811458467
2022-04-24 04:00:00,39781.7,39699.7,39811.3,39656,132.39325953,5262893.091079558
2022-04-24 05:00:00,39699.8,39666.8,39718.6,39629.5,49.99870915,1983666.317652176
2022-04-24 06:00:00,39666.4,39740.7,39790.9,39644.4,77.6088327,3083137.230362662
2022-04-24 07:00:00,39740.7,39749.6,39800.9,39720.1,74.79006638,2973405.485658479
2022-04-24 08:00:00,39749.6,39722.4,39799.1,39708.6,87.26889571,3469570.94973954
2022-04-24 09:00:00,39722.5,39753.1,39776.7,39656,73.58858668,2923520.315675358
2022-04-24 10:00:00,39753.1,39690.6,39785.6,39642,83.57740384,3318037.938980907
2022-04-24 11:00:00,39690.6,39608.1,39714.1,39550,132.04763803,5231739.767532238
2022-04-24 12:00:00,39608.2,39589.9,39679.2,39530.7,137.82620655,5459120.568994354
2022-04-24 13:00:00,39590,39588.6,39633.1,39349.6,386.96723588,15277210.918067696
2022-04-24 14:00:00,39588.7,39756,39945,39370.9,364.87353653,14467775.134501498
2022-04-24 15:00:00,39756,39656.3,39835.9,39632.4,161.96249923,6431035.13961252
2022-04-24 16:00:00,39656.3,39489.7,39800,38956.1,586.20882437,23098987.511935454
2022-04-24 17:00:00,39489.7,39427.6,39529.9,39136.5,530.34190903,20869248.293867328
2022-04-24 18:00:00,39427.7,39667.8,39720.9,39415.4,276.49077309,10949709.346422591
2022-04-24 19:00:00,39667.8,39707.9,39813.9,39632,240.33676488,9544545.318876991
2022-04-24 20:00:00,39707.9,39494.9,39733,39459.9,236.44254817,9348376.295699919
2022-04-24 21:00:00,39495.1,39640.1,39652,39449.5,148.09528932,5857052.728810416
2022-04-24 22:00:00,39640.1,39550,39785.5,39528.9,334.50552739,13271046.757531303
2022-04-24 23:00:00,39550,39451.4,39583.4,39430,260.797331,10306844.211054965
2022-04-25 00:00:00,39451.4,38849.3,39498.9,38656.5,1031.04191184,40277743.320420389
2022-04-25 01:00:00,38849.4,39101.7,39154.3,38752,699.73373927,27260107.049334812
2022-04-25 02:00:00,39101.8,39090.6,39154.1,38966.6,396.18205986,15474776.442062344
2022-04-25 03:00:00,39090.6,39249.9,39292,39086.3,516.18112829,20238646.112481159
2022-04-25 04:00:00,39249.9,39139.6,39256.7,39070.6,360.73477156,14123526.934149754
2022-04-25 05:00:00,39139.7,38976.2,39235.4,38948.8,380.91234756,14891147.80775417
2022-04-25 06:00:00,38976.3,38628.5,39053.7,38589,917.47561226,35660981.346600044
2022-04-25 07:00:00,38628.5,38445.2,38678.5,38149,1131.48309133,43510168.695310883
2022-04-25 08:00:00,38445.2,38415.9,38576.9,38378.1,532.47484149,20492164.250662128
2022-04-25 09:00:00,38415.9,38594.1,38632,38206.5,667.97959531,25687703.926349199
2022-04-25 10:00:00,38594.2,38422.9,38657,38396.1,436.97515118,16825170.299276181
2022-04-25 11:00:00,38422.9,38839.6,38948,38331.4,837.8682869,32407608.160027833
2022-04-25 12:00:00,38839.6,38803.4,39006.2,38744.3,560.94458108,21805974.069481895
2022-04-25 13:00:00,38803.4,38717.8,39307,38624.5,1250.08974663,48612109.798380966
2022-04-25 14:00:00,38727.8,39062.7,39419.8,38637.7,1574.406553,61472871.338317674
2022-04-25 15:00:00,39060.4,38972.6,39377,38919.9,1065.42798766,41705479.206039046
2022-04-25 16:00:00,38972.6,39470.2,39666,38912,1159.32988508,45653900.530270664
2022-04-25 17:00:00,39470.2,39394.3,39580.4,39353,788.09977217,31098797.949875818
2022-04-25 18:00:00,39397,39882.3,40500,39311.9,961.76924055,38295872.22177314
2022-04-25 19:00:00,39882.4,40227.6,40400,39769,1230.17356382,49357513.9715471
2022-04-25 20:00:00,40223.3,40183.8,40330,40045,562.91145257,22615891.176333834
2022-04-25 21:00:00,40180.1,40226,40246,40065,154.79518484,6215094.201890367
2022-04-25 22:00:00,40226.1,40350.4,40609,40142.4,402.45724803,16222950.447011706
2022-04-25 23:00:00,40348.1,40428.4,40572.4,40246.5,409.51624326,16563519.271267335
2022-04-26 00:00:00,40428.4,40549.6,40775,40389.8,500.71181374,20298414.749518695
2022-04-26 01:00:00,40549.5,40472.4,40624.9,40451.8,344.43457123,13957750.262031948
2022-04-26 02:00:00,40472.4,40519.7,40599.8,40388,277.74948991,11245986.705577972
2022-04-26 03:00:00,40519.7,40532.1,40639.2,40485.7,193.04586059,7828548.073591592
2022-04-26 04:00:00,40532.4,40558.9,40619,40486.8,186.15311509,7552364.003225111
2022-04-26 05:00:00,40558.9,40583.6,40693.1,40520.8,135.05257002,5483579.417552658
2022-04-26 06:00:00,40583.7,40519.4,40612.9,40415.9,260.3456739,10547947.139336225
2022-04-26 07:00:00,40519.4,40591,40656,40373.2,292.34276795,11858802.847239554
2022-04-26 08:00:00,40590.9,40519,40800,40439.3,324.26403721,13163091.459220442
2022-04-26 09:00:00,40519,40385,40536.8,40332.6,271.16791374,10965156.868886486
2022-04-26 10:00:00,40380.1,40371.8,40455.6,40325,156.62966626,6326055.07787619
2022-04-26 11:00:00,40371.8,40459.8,40571,40244,290.65631583,11756608.184596472
2022-04-26 12:00:00,40459.8,40284.6,40620,40193.7,486.19003311,19656103.028909974
2022-04-26 13:00:00,40284.7,39817.7,40349.2,39788.1,978.85521825,39234056.777124899
